,link,location,Celková cena,ID zakázky,Aktualizace,Stavba,Stav objektu,Vlastnictví,Umístění objektu,Podlaží,Užitná plocha,Sklep,Datum nastěhování,Voda,Topení,Elektřina,Doprava,Komunikace,Energetická náročnost budovy,Průkaz energetické náročnosti budovy,Bezbariérový,Vybavení,Výtah,companyName,proximityIndex,Index,Lodžie,Odpad,Telekomunikace,Plocha podlahová,Terasa,Garáž,Rok kolaudace,Poznámka k ceně,Parkování,Rok rekonstrukce,Balkón,Převod do OV,Plyn,Ukazatel energetické náročnosti budovy,Zlevněno,Původní cena,Náklady na bydlení,Plocha zahrady,Vyvolávací cena,Znalecký posudek,Minimální příhoz,Aukční jistina,ID,Druh dražby,Místo konání dražby,Datum konání dražby,Dražební vyhláška,Posudek znalce,Cena,Výška stropu,Datum ukončení výstavby,Datum zahájení prodeje,Typ bytu,Stav,Anuita,Plocha zastavěná,Počet bytů,Půdní vestavba,Datum prohlídky,Bazén,Minimální kupní cena,Termín 1. prohlídky,Termín 2. prohlídky,Datum prohlídky do
2395,"https://www.sreality.cz/detail/prodej/byt/3+kk/kladno-krocehlavy-kosmonautu/1971836748
","Kosmonautů, Kladno - Kročehlavy",4 099 000 Kč za nemovitost (k jednání),0791,Včera,Panelová,Po rekonstrukci,Osobní,Klidná část obce,4. podlaží z celkem 5,72 m2,3 m2,,,Ústřední plynové,,"MHD, Autobus",,Třída D - Méně úsporná č. 264/2020 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,,,,Findeo reality,751.4444444444445,2449,4 m2,Veřejná kanalizace,"Internet, Kabelová televize",68 m2,,,,Cena k jednání,,2015,,,Plynovod,"135,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,"https://www.sreality.cz/detail/prodej/byt/3+1/praha-strizkov-teplicka/2310609244
","Teplická, Praha 9 - Střížkov",7 290 000 Kč za nemovitost,BP212,Včera,Panelová,Po rekonstrukci,Osobní,Klidná část obce,7. podlaží z celkem 9 včetně 1 podzemního,76 m2,1 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,1,Částečně,1,Šimková-reality.cz,750.4761904761905,2451,6 m2,Veřejná kanalizace,"Telefon, Internet, Kabelová televize",76 m2,,,,Nízké měsíční náklady. Včetně provize včetně právního servisu.,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,76 m2,,,,,,,,
2397,"https://www.sreality.cz/detail/prodej/byt/2+kk/vestec-vestec-javorova/2289579596
","Javorová, Vestec",5 900 000 Kč za nemovitost,BP227,Včera,Cihlová,Velmi dobrý,Osobní,Klidná část obce,1. podlaží z celkem 2,51 m2,1 m2,Ihned,Dálkový vodovod,Ústřední plynové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,1,Částečně,,Šimková-reality.cz,978.25,2452,,Veřejná kanalizace,"Telefon, Internet",51 m2,5 m2,,,Včetně oplocené vlastní zahrady 51 m2 vstup z obývacího pokoje.,,,,,Plynovod,,,,Nízké měsíční náklady.,51 m2,,,,,,,,,,,,,,,,,,51 m2,,,,,,,,
2398,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-dejvice-heinemannova/374781772
","Heinemannova, Praha 6 - Dejvice",14 990 000 Kč za nemovitost,BP233,Včera,Cihlová,Velmi dobrý,Osobní,Klidná část obce,3. podlaží z celkem 5 včetně 1 podzemního,107 m2,3 m2,Ihned,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,1,Částečně,1,Šimková-reality.cz,751.35,2453,,Veřejná kanalizace,"Telefon, Internet, Kabelová televize",107 m2,,,,"+ garážové stání o rozloze 12,88 m2 přímo v domě. Info o ceně GS u RK-",1,2019,19 m2,,,,,,,,,,,,,,,,,,,,,,,,,107 m2,,,,,,,,
2399,"https://www.sreality.cz/detail/prodej/byt/3+1/brno-brno-stred-krizkovskeho/2307995468
","Křížkovského, Brno - Brno-střed",5 290 000 Kč za nemovitost,crg-n-0173-22,Včera,Cihlová,Dobrý,Osobní,Centrum obce,1. podlaží,81 m2,3 m2,,Dálkový vodovod,Ústřední plynové,230V,"Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,Částečně,1,"CREDO REAL, s.r.o.",871.8,2454,,Veřejná kanalizace,,,,,,,,,2 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,"https://www.sreality.cz/detail/prodej/byt/2+1/brno-bystrc-vondrakova/2928883532
","Vondrákova, Brno - Bystrc",4 890 000 Kč za nemovitost,crg-n-0175-22,Včera,Panelová,Velmi dobrý,Osobní,Klidná část obce,2. podlaží,62 m2,3 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Silnice, MHD, Autobus",Asfaltová,,,,Částečně,,"CREDO REAL, s.r.o.",1089.157894736842,2455,5 m2,Veřejná kanalizace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,"https://www.sreality.cz/detail/prodej/byt/2+kk/brno-cerna-pole-/2500904780
","Brno - Černá Pole, okres Brno-město",4 690 000 Kč za nemovitost,crg-n-0171-22,Včera,Cihlová,Po rekonstrukci,Družstevní,Klidná část obce,5. podlaží,47 m2,3 m2,,Dálkový vodovod,Ústřední plynové,230V,"Silnice, MHD, Autobus",Asfaltová,Třída D - Méně úsporná,,,Částečně,0,"CREDO REAL, s.r.o.",623.65,2456,3 m2,Veřejná kanalizace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,"https://www.sreality.cz/detail/prodej/byt/2+kk/brno--kumpostova/4163839820
","Kumpoštova, Brno",5 250 000 Kč za nemovitost,crg-n-0177-22,Včera,Cihlová,Novostavba,Osobní,Klidná část obce,2. podlaží,40 m2,,,Dálkový vodovod,Podlahové,"230V, 400V","Silnice, MHD, Autobus",Asfaltová,Třída B - Velmi úsporná,Zobrazit průkaz energetické náročnosti budovy,,Částečně,1,CREDO REAL GROUP a.s.,937.2,2457,,Veřejná kanalizace,,,,,,,,,6 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-delnicka/2895128396
","Dělnická, Praha 7 - Holešovice",6 100 000 Kč za nemovitost,0096-NP04921,Včera,Cihlová,Velmi dobrý,Osobní,Centrum obce,2. podlaží z celkem 7,36 m2,,,,,,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,,0,,RE/MAX Diamond,710.0,2458,,,,38 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hostivar-golfova/3106044252
","Golfová, Praha 10 - Hostivař",4 990 000 Kč za nemovitost,18408,Včera,Panelová,Velmi dobrý,Osobní,,4. podlaží z celkem 7,40 m2,3 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída C - Úsporná č. 148/2007 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,1,Částečně,1,Fincentrum Reality,778.9047619047619,2459,7 m2,Veřejná kanalizace,Internet,,,,,,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,"https://www.sreality.cz/detail/prodej/byt/3+1/praha-vinohrady-rimska/1321530956
","Římská, Praha 2 - Vinohrady",13 290 000 Kč za nemovitost,18615,Včera,Cihlová,Dobrý,Osobní,,2. podlaží z celkem 5,104 m2,,,Dálkový vodovod,Ústřední plynové,230V,"Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,Částečně,1,Fincentrum Reality,253.6,2460,,Veřejná kanalizace,Internet,,,,,,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,"https://www.sreality.cz/detail/prodej/byt/3+kk/chyne-chyne-ticha/2037299548
","Tichá, Chýně",6 285 000 Kč za nemovitost,17488,Včera,Smíšená,Po rekonstrukci,Osobní,,2. podlaží z celkem 3,79 m2,4 m2,,Dálkový vodovod,Jiné,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,Částečně,,Fincentrum Reality,1682.8823529411766,2461,,Septik,Internet,,,,,,1,,4 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-liben-nad-okrouhlikem/52082508
","Nad Okrouhlíkem, Praha 8 - Libeň",8 690 000 Kč za nemovitost,001406bt,Včera,Cihlová,Velmi dobrý,Osobní,Klidná část obce,2. podlaží z celkem 7 včetně 1 podzemního,70 m2,2 m2,,Dálkový vodovod,,,"Silnice, MHD",Asfaltová,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,,,Částečně,1,Reality na klíč Praha,932.5238095238095,2462,,,,70 m2,,1,,,,2010,4 m2,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,2006 m2,,,,,,,,
2408,"https://www.sreality.cz/detail/prodej/byt/3+kk/moravany-moravany-jablonova/116995660
","Jabloňová, Moravany",8 900 000 Kč za nemovitost,0441,Včera,Cihlová,Novostavba,Osobní,Klidná část obce,1. podlaží z celkem 4,89 m2,1,,,,,"Vlak, Dálnice, Silnice, MHD, Autobus",,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,,,Částečně,1,Realpart servis,1604.45,2463,,Veřejná kanalizace,,89 m2,59 m2,,2015,+ provize,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,"https://www.sreality.cz/detail/prodej/byt/2+1/havirov-podlesi-okrajova/814753612
","Okrajová, Havířov - Podlesí",1 990 000 Kč za nemovitost,,Včera,Skeletová,Velmi dobrý,Osobní,,4. podlaží z celkem 4,49 m2,4 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Silnice, MHD, Autobus",Asfaltová,Třída C - Úsporná,,,,0,Lokosová Renáta,873.2352941176471,2464,4 m2,Veřejná kanalizace,Internet,,,22,,vyplacená revitalizace i anuita,,,,,Plynovod,,,,,,,,,,814753612,,,,,,,,,,,,,,,,,,,,,
2410,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-bohnice-cimicka/2162083404
","Čimická, Praha 8 - Bohnice",3 875 000 Kč za nemovitost,N95419,Včera,Panelová,Velmi dobrý,Družstevní,Sídliště,6. podlaží z celkem 8,42 m2,1,,,,,,,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,,0,0,,NEXT REALITY LANDRGOTT REALITY,829.85,2466,,,,,,,,,,,,Ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,"https://www.sreality.cz/detail/prodej/byt/2+kk/karlovy-vary-bohatice-dubova/922351180
","Dubová, Karlovy Vary - Bohatice",2 358 880 Kč za nemovitost,00010,Včera,Cihlová,Novostavba,Osobní,Klidná část obce,3. podlaží z celkem 6,40 m2,1 m2,,Dálkový vodovod,Ústřední plynové,230V,"Vlak, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,1,Částečně,1,Gteam,1143.1052631578948,2467,,Veřejná kanalizace,Internet,,,,2019,Cena je vč. provize a právního servisu.,1,,4 m2,,Plynovod,,,,4500,,,,,,,,,,,,,"2,5 m",,14.06.2022,,,,,,,,,,,,
2412,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-nad-ohradou/4103624796
","Nad Ohradou, Praha 3 - Žižkov",7 590 000 Kč za nemovitost,N93093,Včera,Cihlová,Velmi dobrý,Osobní,,5. podlaží z celkem 5,63 m2,,,,,,,,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,,0,0,1,NEXT REALITY LANDRGOTT REALITY,698.4285714285714,2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,"https://www.sreality.cz/detail/prodej/byt/2+kk/opatovice-nad-labem-opatovice-nad-labem-smetanova/1276348236
","Smetanova, Opatovice nad Labem",,N1815,Včera,Cihlová,Velmi dobrý,Osobní,Klidná část obce,5. podlaží z celkem 5,61 m2,1,,Dálkový vodovod,"Lokální elektrické, Ústřední dálkové",230V,"Vlak, Dálnice, Silnice, Autobus",,Třída B - Velmi úsporná,,,,1,Reality Veličková,1408.7333333333333,2469,,,Internet,59 m2,,,,,1,,1,,,,3 855 000 Kč za nemovitost,4 170 000 Kč,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,"https://www.sreality.cz/detail/prodej/byt/1+1/janske-lazne-janske-lazne-janska/788412236
","Janská, Janské Lázně",6 180 000 Kč za nemovitost,N1968,Včera,Cihlová,Novostavba,Osobní,Samota,1. podlaží z celkem 3,31 m2,1,,Dálkový vodovod,Jiné,"230V, 400V","Silnice, Autobus",,Třída D - Méně úsporná,,,1,,Reality Veličková,1497.7857142857142,2470,,,Internet,31 m2,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,"https://www.sreality.cz/detail/prodej/byt/3+1/terlicko-horni-terlicko-topolova/480163404
","Topolová, Těrlicko - Horní Těrlicko",2 750 000 Kč za nemovitost,40255,Včera,Panelová,Dobrý,Osobní,,2. podlaží,76 m2,1,Ihned,,,,,,Třída G - Mimořádně nehospodárná,,,,,"Broker Consulting, a.s.",2067.4285714285716,2471,,,,,,1,,,1,,5 m2,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,"https://www.sreality.cz/detail/prodej/byt/2+1/orlova-lutyne-vnitrni/615683660
","Vnitřní, Orlová - Lutyně",1 150 000 Kč za nemovitost,40720,Včera,Panelová,Dobrý,Družstevní,,6. podlaží,55 m2,1,Ihned,,,,,,Třída G - Mimořádně nehospodárná,,,,,"Broker Consulting, a.s.",369.5,2472,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,"https://www.sreality.cz/detail/prodej/byt/2+1/ostrava-poruba-namesti-druzby/2538878540
","náměstí Družby, Ostrava - Poruba",2 390 000 Kč za nemovitost,41689,Včera,Panelová,Dobrý,Družstevní,,4. podlaží,55 m2,,Ihned,,,,,,Třída G - Mimořádně nehospodárná,,,,,"Broker Consulting, a.s.",900.6315789473684,2473,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,"https://www.sreality.cz/detail/prodej/byt/2+1/most-most-josefa-skupy/3640608332
","Josefa Skupy, Most",,2721/963,Včera,Cihlová,Velmi dobrý,Osobní,,4. podlaží z celkem 4,55 m2,,Ihned,,,,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,,1,Bydlete s námi s.r.o.,442.6666666666667,2474,,,,55 m2,,,,,,,1,,,,,,,,,,,,,,,,,,Informace o ceně na dotaz,,,,,,,,,,,,,,,
2419,"https://www.sreality.cz/detail/prodej/byt/3+kk/most-most-pionyru/1876903500
","Pionýrů, Most",,2722/963,Včera,Cihlová,Po rekonstrukci,Osobní,,4. podlaží z celkem 4,55 m2,,Ihned,,,,"Silnice, MHD, Autobus",,,,0,,1,Bydlete s námi s.r.o.,639.0,2475,,,,55 m2,,,,Info o ceně v RK,,,,,,,,,,,,,,,,,,,,,Informace o ceně na dotaz,,,,,,,,,,,,,,,
2420,"https://www.sreality.cz/detail/prodej/byt/2+1/most-most-hutnicka/2100119116
","Hutnická, Most",,2723/963,Včera,Panelová,Po rekonstrukci,Osobní,,1. podlaží z celkem 7,54 m2,,Ihned,,,,"Silnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,,,Bydlete s námi s.r.o.,625.9444444444445,2476,,,,54 m2,,,,,,,,,,,,,,,,,,,,,,,,,Informace o ceně na dotaz,,,,,,,,,,,,,,,
2421,"https://www.sreality.cz/detail/prodej/byt/2+1/most-most-obrancu-miru/1983727180
","Obránců míru, Most",,2724/963,Včera,Cihlová,Velmi dobrý,Osobní,,1. podlaží z celkem 5,52 m2,,Ihned,,,,"Silnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,,,Bydlete s námi s.r.o.,465.77777777777777,2477,,,,52 m2,,,,,,,1,,,,,,,,,,,,,,,,,,Informace o ceně na dotaz,,,,,,,,,,,,,,,
2422,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-cimburkova/3665831756
","Cimburkova, Praha 3 - Žižkov",8 190 000 Kč za nemovitost,4107,Včera,Cihlová,Velmi dobrý,Osobní,Centrum obce,1. podlaží z celkem 4,70 m2,,,,,,,,Třída E - Nehospodárná č. 264/2020 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,,0,,simply HOME.cz s.r.o.,388.95,2478,,Veřejná kanalizace,,70 m2,,,,,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,"https://www.sreality.cz/detail/prodej/byt/2+1/most-most-brigadnicka/2759653196
","Brigádnická, Most",1 249 000 Kč za nemovitost,2740,Včera,Cihlová,Po rekonstrukci,Družstevní,,1. podlaží z celkem 5,54 m2,2 m2,Ihned,Dálkový vodovod,Ústřední dálkové,,,Asfaltová,,,1,,1,Bydlete s námi s.r.o.,575.3333333333334,2479,,Veřejná kanalizace,"Internet, Satelit, Kabelová televize",54 m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-cimburkova/2021664588
","Cimburkova, Praha 3 - Žižkov",7 490 000 Kč za nemovitost,4106,Včera,Cihlová,Velmi dobrý,Osobní,Centrum obce,1. podlaží z celkem 4,53 m2,,,,,,,,Třída E - Nehospodárná č. 264/2020 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,,1,,simply HOME.cz s.r.o.,388.95,2480,,Veřejná kanalizace,,53 m2,,,,,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,"https://www.sreality.cz/detail/prodej/byt/3+1/klasterec-nad-ohri-klasterec-nad-ohri-budovatelska/1844237900
","Budovatelská, Klášterec nad Ohří",2 300 000 Kč za nemovitost,4589,Včera,Panelová,Velmi dobrý,Družstevní,Klidná část obce,6. podlaží z celkem 13,72 m2,1,Ihned,Dálkový vodovod,,230V,"Vlak, Dálnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,,,Reality Vysočina,345.625,2481,1,Veřejná kanalizace,"Telefon, Internet, Kabelová televize",,,,,včetně provize a právních služeb,1,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,"https://www.sreality.cz/detail/prodej/byt/4+1/brno-horni-herspice-teslova/2678335308
","Teslova, Brno - Horní Heršpice",10 500 000 Kč za nemovitost,08221613,Včera,Cihlová,Velmi dobrý,Osobní,Klidná část obce,1. podlaží,141 m2,23 m2,,Dálkový vodovod,,230V,,,Třída G - Mimořádně nehospodárná,,,Částečně,,CENTURY 21 All Inclusive,1276.95,2482,9 m2,Veřejná kanalizace,,,66 m2,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,"https://www.sreality.cz/detail/prodej/byt/1+kk/praha-zizkov-cimburkova/1065363276
","Cimburkova, Praha 3 - Žižkov",3 549 000 Kč za nemovitost,4105,Včera,Cihlová,Velmi dobrý,Osobní,Centrum obce,1. podlaží z celkem 4,20 m2,,,,,,,,Třída E - Nehospodárná č. 264/2020 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,,1,,simply HOME.cz s.r.o.,388.95,2483,,Veřejná kanalizace,,20 m2,,,,,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,"https://www.sreality.cz/detail/prodej/byt/3+kk/uhersky-brod-uhersky-brod-praksicka/4061627980
","Prakšická, Uherský Brod",4 990 000 Kč za nemovitost,,16.10.2022,Cihlová,Velmi dobrý,Osobní,,2. podlaží z celkem 3,80 m2,,Ihned,Dálkový vodovod,Ústřední plynové,,,,Třída E - Nehospodárná,,,Částečně,,Reality Dagmar Palánová,743.2631578947369,2484,,Veřejná kanalizace,,139 m2,1,,,,1,,,,,,,,,,,,,,4061627980,,,,,,,,,,,,,,,,,,,,,
2429,"https://www.sreality.cz/detail/prodej/byt/3+kk/uhersky-brod-uhersky-brod-praksicka/518489676
","Prakšická, Uherský Brod",4 990 000 Kč za nemovitost,,16.10.2022,Cihlová,Velmi dobrý,Osobní,,3. podlaží z celkem 3,96 m2,,Ihned,Dálkový vodovod,Podlahové,,,,Třída E - Nehospodárná,,,Částečně,,Reality Dagmar Palánová,743.2631578947369,2485,,,,161 m2,1,,,,1,,,,Plynovod,,,,,,,,,,518489676,,,,,,,,,,,,,,,,,,,,,
2430,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-cimburkova/763373388
","Cimburkova, Praha 3 - Žižkov",4 990 000 Kč za nemovitost,4104,Včera,Cihlová,Velmi dobrý,Osobní,Centrum obce,2. podlaží z celkem 4,31 m2,,,,,,,,Třída E - Nehospodárná č. 264/2020 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,,1,,simply HOME.cz s.r.o.,388.95,2486,,Veřejná kanalizace,,31 m2,,,,,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,"https://www.sreality.cz/detail/prodej/byt/2+1/praha-smichov-namesti-14--rijna/1115694924
","náměstí 14. října, Praha 5 - Smíchov",10 360 000 Kč za nemovitost,00064,16.10.2022,Cihlová,Velmi dobrý,Osobní,Klidná část obce,4. podlaží z celkem 6 včetně 2 podzemních,68 m2,1,,,,230V,MHD,Asfaltová,Třída G - Mimořádně nehospodárná,,,,1,Real Agency 360,513.7619047619048,2487,,Veřejná kanalizace,Internet,,,,,"včetně provize, včetně právního servisu",,,2 m2,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,"https://www.sreality.cz/detail/prodej/byt/3+1/jindrichuv-hradec-jindrichuv-hradec-v-kosmonautu/4035401292
","Kosmonautů, Jindřichův Hradec - Jindřichův Hradec V",3 300 000 Kč za nemovitost,N01900,16.10.2022,Panelová,Velmi dobrý,Družstevní,,3. podlaží z celkem 5,67 m2,1,,Dálkový vodovod,,,,,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,,,0,1,Realitní kancelář LOYAL,635.0625,2488,1,,,67 m2,,,,,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-pisnice-libusska/984622924
","Libušská, Praha 4 - Písnice",,0020-NP06704,Včera,Cihlová,Dobrý,Osobní,Okraj obce,1. podlaží z celkem 2,107 m2,,Ihned,,,230V,"MHD, Autobus",Asfaltová,Třída B - Velmi úsporná č. 264/2020 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,,0,,RE/MAX G8 Reality,2060.65,2489,,Veřejná kanalizace,,62 m2,,,2009,cena u makléře,,,,,,,,,5 800,,,,,,,,,,,,Informace o ceně na dotaz,,,,,,,,,,,,,,,
2434,"https://www.sreality.cz/detail/prodej/byt/3+1/usti-nad-labem--malatova/142448460
","Malátova, Ústí nad Labem",2 899 000 Kč za nemovitost,,16.10.2022,Panelová,Velmi dobrý,Osobní,Centrum obce,4. podlaží z celkem 4,66 m2,,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,0,Částečně,0,Vomáčková reality,583.3333333333334,2490,,Veřejná kanalizace,,66 m2,,,,Cena včetně právního servisu a provize RK.,,,,,,,,,,,,,,,142448460,,,,,,,,,,,,,,,,,,,,,
2435,"https://www.sreality.cz/detail/prodej/byt/2+1/vamberk-vamberk-jiraskova/548788044
","Jiráskova, Vamberk",2 389 000 Kč za nemovitost,0305-NP00254,16.10.2022,Cihlová,Velmi dobrý,Osobní,Klidná část obce,2. podlaží z celkem 4,55 m2,,,,,,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,,Částečně,,RE/MAX Infinity,828.7333333333333,2491,,Veřejná kanalizace,,50 m2,,,,V případě více zájemců bude probíhat REMAX aukce.,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,"https://www.sreality.cz/detail/prodej/byt/2+1/usti-nad-labem-severni-terasa-makova/1093162572
","Maková, Ústí nad Labem - Severní Terasa",2 850 000 Kč za nemovitost,428,16.10.2022,Panelová,Po rekonstrukci,Osobní,,7. podlaží,61 m2,1,,Dálkový vodovod,Ústřední dálkové,,,,Třída G - Mimořádně nehospodárná,,,Částečně,1,Reality Filipovský,830.9444444444445,2493,,Veřejná kanalizace,,,,,,Cena včetně provize a právních služeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,"https://www.sreality.cz/detail/prodej/byt/1+1/kralupy-nad-vltavou-kralupy-nad-vltavou-sidl--hurka/820418124
","sídl. Hůrka, Kralupy nad Vltavou",3 700 000 Kč za nemovitost,OlK64092,16.10.2022,Panelová,Velmi dobrý,Osobní,Sídliště,11. podlaží z celkem 12,42 m2,2 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, Autobus",Asfaltová,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,Zobrazit průkaz energetické náročnosti budovy,1,Částečně,1,Ponte reality,423.8235294117647,2494,3 m2,Veřejná kanalizace,"Telefon, Internet, Kabelové rozvody",,,,,"včetně DPH, včetně provize, včetně právního servisu",,,,,Plynovod,"327,63 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,"https://www.sreality.cz/detail/prodej/byt/2+1/kladno-krocehlavy-josefa-capka/1464010316
","Josefa Čapka, Kladno - Kročehlavy",3 923 000 Kč za nemovitost,J08647,16.10.2022,Cihlová,Dobrý,Osobní,Klidná část obce,1. podlaží z celkem 4,83 m2,14 m2,01.11.2022,Dálkový vodovod,Ústřední plynové,,,,Třída G - Mimořádně nehospodárná,,,Částečně,,JUSTO Solutions - Martin Oršuliak,497.94444444444446,2495,,Veřejná kanalizace,Internet,69 m2,,,,,1,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,"https://www.sreality.cz/detail/prodej/byt/1+1/chomutov-chomutov-zahradni/1152395084
","Zahradní, Chomutov",749 000 Kč za nemovitost,00583,Včera,Panelová,Velmi dobrý,Družstevní,Klidná část obce,2. podlaží z celkem 7 včetně 1 podzemního,36 m2,1,,Dálkový vodovod,Ústřední dálkové,230V,"Silnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná,,,Částečně,1,Personal Reality s.r.o,724.6666666666666,2496,,Veřejná kanalizace,"Telefon, Internet, Kabelová televize, Ostatní",36 m2,,,,"včetně DPH, včetně poplatků, včetně provize, včetně právního servisu",,,,,,,,,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,
