,link,location,district,HouseType,Celková cena,ID zakázky,Aktualizace,Stavba,Stav objektu,Poloha domu,Typ domu,Podlaží,Plocha zastavěná,Užitná plocha,Plocha podlahová,Plocha pozemku,Plocha zahrady,Sklep,Datum nastěhování,Voda,Topení,Plyn,Odpad,Doprava,Komunikace,Energetická náročnost budovy,Bezbariérový,Vybavení,companyName,proximityIndex,Index,Poznámka k ceně,Elektřina,Ukazatel energetické náročnosti budovy,Umístění objektu,Parkování,Garáž,Rok rekonstrukce,Výtah,Cena,Rok kolaudace,Telekomunikace,Průkaz energetické náročnosti budovy,Bazén,Počet bytů,ID,Náklady na bydlení,Zlevněno,Původní cena,Plocha bazénu,Výška stropu,Stav,Půdní vestavba,Vyvolávací cena,Znalecký posudek,Minimální příhoz,Aukční jistina,Druh dražby,Místo konání dražby,Datum konání dražby,Dražební vyhláška,Posudek znalce,Datum prohlídky,Datum zahájení prodeje,Minimální kupní cena,Termín 1. prohlídky,Termín 2. prohlídky,Datum ukončení výstavby,Datum prohlídky do
2408,https://www.sreality.cz/detail/prodej/dum/rodinny/brandysek-brandysek-v-sidlisti-sonp/1597528412,"V sídlišti SONP, Brandýsek",kladno,"rodinne-domy
",7 490 000 Kč za nemovitost,0205-NP07959,30.09.2022,Smíšená,Velmi dobrý,Řadový,Patrový,3,61 m2,117 m2,,793 m2,,,,Dálkový vodovod,,Plynovod,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,Částečně,RE/MAX Alfa,1503.6875,2518,Cena je včetně provize a veškerého právního servisu.,,,Centrum obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,https://www.sreality.cz/detail/prodej/dum/rodinny/cernuc-cernuc-/1762854476,"Černuc, okres Kladno",kladno,"rodinne-domy
",2 240 000 Kč za nemovitost,807470,30.09.2022,Smíšená,Před rekonstrukcí,Samostatný,Přízemní,1,,100 m2,,188 m2,,,,Dálkový vodovod,"Lokální plynové, Lokální tuhá paliva, Ústřední dálkové",,,"Silnice, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,Částečně,M&M reality,1831.8461538461538,2519,V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,230V,,Klidná část obce,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,https://www.sreality.cz/detail/prodej/dum/rodinny/hospozin--/1432168012,"Hospozín, okres Kladno",kladno,"rodinne-domy
",5 000 000 Kč za nemovitost,207222,05.10.2022,Cihlová,Dobrý,Řadový,Patrový,2,578 m2,229 m2,229 m2,578 m2,,,,"Místní zdroj, Dálkový vodovod",Ústřední plynové,,Septik,Autobus,,,,Částečně,Bidli,1532.9,2520,Včetně provize a kompletního právního servisu.,"230V, 400V",,Klidná část obce,,1,,0,,,"Telefon, Satelit",,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,https://www.sreality.cz/detail/prodej/dum/rodinny/palec--/2925868620,"Páleč, okres Kladno",kladno,"rodinne-domy
",3 750 000 Kč za nemovitost,,29.09.2022,Smíšená,Před rekonstrukcí,,Patrový,2,83 m2,112 m2,,263 m2,130 m2,1,,,,,,,,Třída G - Mimořádně nehospodárná,,,ISG Reality,2592.5384615384614,2521,NEHRADÍTE PROVIZI,,,,1,,,,,,,,,,2925868620,,,,,,,,,,,,,,,,,,,,,,,
2412,https://www.sreality.cz/detail/prodej/dum/rodinny/zlonice-zlonice-havlickova/1916020300,"Havlíčkova, Zlonice",kladno,"rodinne-domy
",,11081,17.10.2022,Cihlová,Po rekonstrukci,Samostatný,Přízemní,1,136 m2,102 m2,102 m2,622 m2,486 m2,,01.11.2022,Dálkový vodovod,Ústřední elektrické,,Veřejná kanalizace,"Vlak, Silnice",Štěrková,,0,1,"Roltin s.r.o.– Qara, s.r.o.",693.2727272727273,2522,snížení ceny,"230V, 400V",,,2,,,,,,Internet,,,,,,5 000 000 Kč za nemovitost (k jednání),5 500 000 Kč,,,,,,,,,,,,,,,,,,,,
2413,https://www.sreality.cz/detail/prodej/dum/rodinny/unhost--/2016663372,"Unhošť, okres Kladno",kladno,"rodinne-domy
",9 900 000 Kč za nemovitost,unhost,21.10.2022,Smíšená,Dobrý,V bloku,Patrový,2 včetně 1 podzemního,,184 m2,136 m2,354 m2,,1,,Dálkový vodovod,Lokální plynové,Plynovod,Veřejná kanalizace,,Asfaltová,Třída G - Mimořádně nehospodárná,,Částečně,ArchiMarket,407.42857142857144,2523,"vč. advokátní úschovy, poplatků na katastru a provize",,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,https://www.sreality.cz/detail/prodej/dum/rodinny/unhost-unhost-/2662508364,"Unhošť, okres Kladno",kladno,"rodinne-domy
",8 500 000 Kč za nemovitost,812337,09.10.2022,Cihlová,Velmi dobrý,Řadový,Patrový,3 včetně 1 podzemního,,160 m2,,526 m2,,,,Místní zdroj,Lokální plynové,,Veřejná kanalizace,"Silnice, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,Částečně,M&M reality,877.7333333333333,2524,Včetně provize RK a kompletního právního servisu. . V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,"230V, 400V",,Klidná část obce,2,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,https://www.sreality.cz/detail/prodej/dum/rodinny/lany-lany-bezejmenna/809359180,"Bezejmenná, Lány",kladno,"rodinne-domy
",5 500 000 Kč za nemovitost (k jednání),,19.10.2022,Cihlová,Před rekonstrukcí,Samostatný,Patrový,1,,165 m2,,407 m2,,1,,Dálkový vodovod,Ústřední tuhá paliva,,Veřejná kanalizace,"Dálnice, Silnice, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,David Pleva,1486.9375,2525,,400V,,Klidná část obce,1,1,,,,,,,,,809359180,,,,,,,,,,,,,,,,,,,,,,,
2416,https://www.sreality.cz/detail/prodej/dum/rodinny/kladno-dubi-k--capka/3694765900,"K. Čapka, Kladno - Dubí",kladno,"rodinne-domy
",5 500 000 Kč za nemovitost,N96268,28.09.2022,Cihlová,Dobrý,Samostatný,Patrový,1 včetně 1 podzemního,191 m2,151 m2,,473 m2,,1,,Dálkový vodovod,Lokální plynové,Plynovod,Veřejná kanalizace,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,0,0,NEXT REALITY ÚVALY,1395.0526315789473,2526,"Kompletní cena včetně provize, právních a fin. služeb.","230V, 400V",,,2,1,,,,,,Zobrazit průkaz energetické náročnosti budovy,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,https://www.sreality.cz/detail/prodej/dum/rodinny/kladno-vrapice-na-feruli/1816569676,"Na Feruli, Kladno - Vrapice",kladno,"rodinne-domy
",14 000 000 Kč za nemovitost (k jednání),0254-NP00424,27.09.2022,Cihlová,Novostavba,Samostatný,Patrový,2,80 m2,132 m2,,80 m2,,,,Dálkový vodovod,"Lokální elektrické, Jiné, Podlahové",,Veřejná kanalizace,"Vlak, Dálnice, Silnice, MHD, Autobus",,Třída B - Velmi úsporná č. 148/2007 Sb. podle vyhlášky,,1,RE/MAX Age,2543.2631578947367,2527,včetně právního servisu a provize RK,230V,"95,6 kWh/m^2 za rok",Klidná část obce,3,,,,,2013,,,1,,,,,,15 m2,,,,,,,,,,,,,,,,,,,
2418,https://www.sreality.cz/detail/prodej/dum/rodinny/stochov-celechovice-/232773452,"Stochov - Čelechovice, okres Kladno",kladno,"rodinne-domy
",5 980 000 Kč za nemovitost,341/4497,27.09.2022,Cihlová,Velmi dobrý,Řadový,Patrový,2,110 m2,210 m2,210 m2,382 m2,,1,Ihned,Dálkový vodovod,,,Veřejná kanalizace,"Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,0,,Amazing Reality,3502.6,2528,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,https://www.sreality.cz/detail/prodej/dum/rodinny/brandysek-brandysek-do-brodcu/2725238604,"Do Brodců, Brandýsek",kladno,"rodinne-domy
",6 690 000 Kč za nemovitost,0023-NP06923,05.10.2022,Smíšená,Velmi dobrý,Řadový,Přízemní,1,105 m2,111 m2,,227 m2,,,,Dálkový vodovod,Ústřední plynové,Plynovod,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,Částečně,RE/MAX G8 Reality,1601.125,2529,"včetně odměny RK, právních služeb a vyřízení hypotečního úvěru",230V,,Centrum obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,https://www.sreality.cz/detail/prodej/dum/rodinny/kladno-kladno-t--g--masaryka/206038604,"T. G. Masaryka, Kladno",kladno,"rodinne-domy
",13 500 000 Kč za nemovitost,HZ143576,19.10.2022,Cihlová,Velmi dobrý,V bloku,Patrový,3,220 m2,220 m2,220 m2,220 m2,,30 m2,,Dálkový vodovod,,Plynovod,Veřejná kanalizace,,,,,,Duna House,511.5263157894737,2530,,"230V, 400V",,Centrum obce,,,,,,1804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,https://www.sreality.cz/detail/prodej/dum/rodinny/kolec-kolec-/1331222348,"Koleč, okres Kladno",kladno,"rodinne-domy
",,N96721,21.10.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,,,132 m2,,170 m2,,,,Dálkový vodovod,Ústřední plynové,Plynovod,Septik,"Silnice, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,0,0,NEXT REALITY PROPERTY,1468.0,2531,,230V,,Klidná část obce,1,,,,Informace o ceně na dotaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,https://www.sreality.cz/detail/prodej/dum/rodinny/pchery-humny-bratri-karpisku/2403051340,"Bratří Karpíšků, Pchery - Humny",kladno,"rodinne-domy
",5 550 000 Kč za nemovitost,811935,21.10.2022,Kamenná,Velmi dobrý,,Patrový,3 včetně 1 podzemního,,237 m2,,237 m2,,,,,,,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,M&M reality,1929.7777777777778,2532,V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,,,Klidná část obce,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,https://www.sreality.cz/detail/prodej/dum/rodinny/hospozin-hospozin-/2684749388,"Hospozín, okres Kladno",kladno,"rodinne-domy
",5 490 000 Kč za nemovitost,N02714,26.09.2022,Smíšená,Dobrý,Samostatný,Patrový,1. podlaží z celkem 3 včetně 1 podzemního,170 m2,157 m2,157 m2,1309 m2,942 m2,10 m2,,Dálkový vodovod,Ústřední plynové,Plynovod,Septik,,,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,,Částečně,Obchodsrealitami.cz,1441.0,2533,,400V,,,,1,2010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,https://www.sreality.cz/detail/prodej/dum/rodinny/cernuc-cernuc-/1726916428,"Černuc, okres Kladno",kladno,"rodinne-domy
",3 980 000 Kč za nemovitost,N03142,19.10.2022,Cihlová,Velmi dobrý,V bloku,Patrový,2,138 m2,60 m2,,377 m2,,,,Dálkový vodovod,Lokální elektrické,Plynovod,,"Vlak, Autobus",,Třída G - Mimořádně nehospodárná,,,Edox reality,1657.923076923077,2534,,230V,,Centrum obce,,1,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,https://www.sreality.cz/detail/prodej/dum/rodinny/kladno-krocehlavy-krocehlavska/2176947788,"Kročehlavská, Kladno - Kročehlavy",kladno,"rodinne-domy
",5 700 000 Kč za nemovitost,0254-NP00392,26.09.2022,Smíšená,Po rekonstrukci,Řadový,Přízemní,2,173 m2,127 m2,,173 m2,,10 m2,,Dálkový vodovod,Lokální plynové,Plynovod,"Veřejná kanalizace, Jímka","Dálnice, Silnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,RE/MAX Age,974.421052631579,2535,"včetně právních služeb, advokátní úschovy, provize RK",230V,,Rušná část obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,https://www.sreality.cz/detail/prodej/dum/rodinny/klobuky-palecek-/827119180,"Klobuky - Páleček, okres Kladno",kladno,"rodinne-domy
",4 690 000 Kč za nemovitost,804881,26.09.2022,Smíšená,Velmi dobrý,Samostatný,Patrový,3,,124 m2,,94 m2,,,,Dálkový vodovod,"Lokální tuhá paliva, Lokální elektrické",,Jímka,"Silnice, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,1,M&M reality,2190.6666666666665,2536,V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,230V,,Klidná část obce,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2427,https://www.sreality.cz/detail/prodej/dum/rodinny/bustehrad-bustehrad-na-strzi/1698130268,"Na Strži, Buštěhrad",kladno,"rodinne-domy
",11 700 000 Kč za nemovitost,R518972,12.10.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,2,90 m2,120 m2,130 m2,419 m2,329 m2,7 m2,Ihned,Dálkový vodovod,Lokální plynové,Plynovod,Veřejná kanalizace,"Dálnice, Silnice, MHD, Autobus",Neupravená,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,0,0,REALITY 5,1757.0,2537,,230V,,,2,,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,https://www.sreality.cz/detail/prodej/dum/rodinny/libusin-libusin-premyslova/347657804,"Přemyslova, Libušín",kladno,"rodinne-domy
",10 600 000 Kč za nemovitost,805439,20.10.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,2,,166 m2,,646 m2,,,,"Místní zdroj, Dálkový vodovod",Lokální elektrické,,Jímka,"Silnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,Částečně,M&M reality,1819.2222222222222,2538,V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,"230V, 400V",,Okraj obce,3,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2429,https://www.sreality.cz/detail/prodej/dum/rodinny/libovice-libovice-/2936727116,"Libovice, okres Kladno",kladno,"rodinne-domy
",8 900 000 Kč za nemovitost,0201-NP02181,21.10.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,2,139 m2,115 m2,,1214 m2,,,01.11.2022,,,,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,Částečně,RE/MAX Atrium,2280.9333333333334,2539,,,,Klidná část obce,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,https://www.sreality.cz/detail/prodej/dum/rodinny/kladno-svermov-trebizskeho/1618798412,"Třebízského, Kladno - Švermov",kladno,"rodinne-domy
",7 590 000 Kč za nemovitost,HZ144793,20.10.2022,Cihlová,Velmi dobrý,Samostatný,Přízemní,1,150 m2,130 m2,130 m2,355 m2,250 m2,,,Dálkový vodovod,Lokální plynové,Plynovod,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná,,,Duna House,981.6315789473684,2541,,"230V, 400V",,Klidná část obce,1,,,,,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,https://www.sreality.cz/detail/prodej/dum/rodinny/slany-slany-lacinova/3106858828,"Lacinova, Slaný",kladno,"rodinne-domy
",10 000 000 Kč za nemovitost,813406,19.10.2022,Cihlová,Před rekonstrukcí,,Patrový,2,,140 m2,,1694 m2,,,,Dálkový vodovod,"Lokální plynové, Ústřední dálkové",,Veřejná kanalizace,Silnice,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,M&M reality,494.05882352941177,2542,V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,"230V, 400V",,Klidná část obce,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,https://www.sreality.cz/detail/prodej/dum/rodinny/tuchlovice-tuchlovice-u-kaplicky/678356812,"U Kapličky, Tuchlovice",kladno,"rodinne-domy
",10 800 000 Kč za nemovitost,10551,04.10.2022,Cihlová,Velmi dobrý,Samostatný,Přízemní,1,136 m2,103 m2,,498 m2,362 m2,,,Dálkový vodovod,,,"Veřejná kanalizace, Jímka","Vlak, Dálnice, MHD, Autobus",,,1,,Molík reality,1294.8,2543,Včetně právního servisu,"230V, 400V",,Klidná část obce,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2433,https://www.sreality.cz/detail/prodej/dum/rodinny/bratronice-dolni-bezdekov-/2730092364,"Bratronice - Dolní Bezděkov, okres Kladno",kladno,"rodinne-domy
",5 950 000 Kč za nemovitost,810952,07.10.2022,Smíšená,Před rekonstrukcí,Samostatný,Přízemní,1,,145 m2,,1425 m2,,,,Dálkový vodovod,Lokální tuhá paliva,,Veřejná kanalizace,"Silnice, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,M&M reality,1999.076923076923,2544,Včetně provize RK a kompletního právního servisu. . V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,"120V, 230V",,Klidná část obce,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,https://www.sreality.cz/detail/prodej/dum/rodinny/stochov-honice-u-topolu/2402019148,"U Topolu, Stochov - Honice",kladno,"rodinne-domy
",10 990 000 Kč za nemovitost,08002,21.09.2022,Cihlová,Novostavba,Samostatný,Patrový,,132 m2,200 m2,,733 m2,601 m2,,,Dálkový vodovod,,Plynovod,Veřejná kanalizace,"Vlak, Dálnice, Silnice, Autobus",Asfaltová,,,0,Pronájmy Praha,918.4666666666667,2545,,,,Klidná část obce,,1,,,,,"Telefon, Internet",,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,https://www.sreality.cz/detail/prodej/dum/rodinny/kladno-krocehlavy-krocehlavska/1575310924,"Kročehlavská, Kladno - Kročehlavy",kladno,"rodinne-domy
",5 390 000 Kč za nemovitost,N03127,19.10.2022,Cihlová,Velmi dobrý,V bloku,Patrový,2,85 m2,85 m2,,231 m2,,,,,Ústřední elektrické,,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná,,,Edox reality,974.5263157894736,2547,,230V,,Centrum obce,1,1,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,https://www.sreality.cz/detail/prodej/dum/rodinny/unhost-unhost-k-udoli/2698217036,"K Údolí, Unhošť",kladno,"rodinne-domy
",35 000 000 Kč za nemovitost (k jednání),0273-NP01503,19.09.2022,Cihlová,Ve výstavbě,Samostatný,Patrový,2,894 m2,1150 m2,,4866 m2,,,,,,,,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,0,RE/MAX Partner,2514.8571428571427,2548,,,,Klidná část obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,https://www.sreality.cz/detail/prodej/dum/rodinny/bustehrad-bustehrad-serikova/1656333900,"Šeříková, Buštěhrad",kladno,"rodinne-domy
",10 950 000 Kč za nemovitost,4082,18.09.2022,Cihlová,Velmi dobrý,Řadový,Patrový,,,158 m2,,212 m2,,,,,,,,,,Třída G - Mimořádně nehospodárná,,,Quantum reality,1974.6666666666667,2549,"včetně provize, včetně právního servisu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,https://www.sreality.cz/detail/prodej/dum/rodinny/trebichovice-trebichovice-/1373501260,"Třebichovice, okres Kladno",kladno,"rodinne-domy
",7 360 000 Kč za nemovitost,56067,Včera,Cihlová,Ve výstavbě,Řadový,Přízemní,1,,99 m2,99 m2,500 m2,,,,,,,,,,Třída B - Velmi úsporná,,,EVROPA realitní kancelář KLADNO,2302.5555555555557,2550,včetně právního servisu,,,Klidná část obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,https://www.sreality.cz/detail/prodej/dum/rodinny/slany-slany-/118355788,"Slaný, okres Kladno",kladno,"rodinne-domy
",8 500 000 Kč za nemovitost,,Včera,Cihlová,Před rekonstrukcí,V bloku,Patrový,2,,130 m2,130 m2,1380 m2,,16 m2,,Dálkový vodovod,Ústřední plynové,Plynovod,Veřejná kanalizace,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,Částečně,Reality a oceňování Drvota s.r.o.,349.70588235294116,2551,Cena je uvedena včetně realitních a právních služeb.,230V,,Centrum obce,1,1,,,,,,,,,118355788,,,,,,,,,,,,,,,,,,,,,,,
2440,https://www.sreality.cz/detail/prodej/dum/rodinny/brandysek-brandysek-nad-kovarnou/2690512716,"Nad Kovárnou, Brandýsek",kladno,"rodinne-domy
",11 900 000 Kč za nemovitost,309,21.10.2022,Dřevěná,Novostavba,,Patrový,,,162 m2,,800 m2,,,,Dálkový vodovod,"Ústřední plynové, Podlahové",Plynovod,Veřejná kanalizace,"Vlak, Silnice, MHD, Autobus",Asfaltová,Třída B - Velmi úsporná,,,PROFINEMO INVEST,1738.6470588235295,2552,,"230V, 400V",,Klidná část obce,,,,,,,Kabelové rozvody,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,https://www.sreality.cz/detail/prodej/dum/rodinny/slapanice-budenicky-/2645555020,"Šlapanice - Budeničky, okres Kladno",kladno,"rodinne-domy
",4 990 000 Kč za nemovitost,0020-NP06650,03.10.2022,Smíšená,Před rekonstrukcí,Samostatný,Patrový,2,150 m2,195 m2,,2266 m2,,1,Ihned,"Dálkový vodovod, Studna",Lokální tuhá paliva,,"Septik, Jímka","Silnice, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,RE/MAX G8 Reality,2764.0,2553,,,,Centrum obce,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,https://www.sreality.cz/detail/prodej/dum/rodinny/unhost-unhost-zd--hofbauera/2885678924,"Zd. Hofbauera, Unhošť",kladno,"rodinne-domy
",,,17.10.2022,Cihlová,Ve výstavbě,Samostatný,Patrový,1. podlaží z celkem 2,171 m2,136 m2,135 m2,684 m2,472 m2,,01.10.2023,Dálkový vodovod,"Lokální plynové, Jiné",Plynovod,Veřejná kanalizace,"Vlak, Silnice, MHD, Autobus",Asfaltová,Třída A - Mimořádně úsporná,1,Částečně,DDEM Real Estate,964.6666666666666,2554,,"230V, 400V",,Klidná část obce,2,,,0,Informace o ceně na dotaz,2023,Telefon,,,,2885678924,,,,,,,,,,,,,,,,,,,,,,,
2443,https://www.sreality.cz/detail/prodej/dum/rodinny/kladno-krocehlavy-patejdlova/2478372684,"Patejdlova, Kladno - Kročehlavy",kladno,"rodinne-domy
",,813602,18.10.2022,Cihlová,Před rekonstrukcí,Řadový,Patrový,2,,160 m2,,154 m2,,,,Dálkový vodovod,Lokální elektrické,,Veřejná kanalizace,"Silnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,M&M reality,810.421052631579,2555,Cena včetně právního servisu a provize RK. V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,230V,,Centrum obce,2,,,0,,,,,,,,,3 900 000 Kč za nemovitost,4 500 000 Kč,,,,,,,,,,,,,,,,,,,,
2444,https://www.sreality.cz/detail/prodej/dum/rodinny/vrany-horni-kamenice-/269088588,"Vraný - Horní Kamenice, okres Kladno",kladno,"rodinne-domy
",4 880 000 Kč za nemovitost,0023-NP06898,15.09.2022,Smíšená,V rekonstrukci,Samostatný,Patrový,1. podlaží z celkem 2,476 m2,240 m2,,1008 m2,,,,,,,,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,RE/MAX G8 Reality,2772.1666666666665,2556,,,,Klidná část obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,https://www.sreality.cz/detail/prodej/dum/rodinny/braskov-braskov-prazska/2368337740,"Pražská, Braškov",kladno,"rodinne-domy
",8 490 000 Kč za nemovitost,0082-NP00878,26.09.2022,Cihlová,Před rekonstrukcí,Samostatný,Patrový,2,211 m2,150 m2,,896 m2,,,,,,Plynovod,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,1,RE/MAX Dynasty,1872.3333333333333,2557,"včetně právního servisu, úschovy kupní ceny a provize RK",,,Okraj obce,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,https://www.sreality.cz/detail/prodej/dum/rodinny/stochov-celechovice-zalavecka/895755852,"Zalavecká, Stochov - Čelechovice",kladno,"rodinne-domy
",7 790 000 Kč za nemovitost,40417,15.09.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,1 včetně 1 podzemního,532 m2,209 m2,155 m2,797 m2,265 m2,6 m2,01.01.2023,Dálkový vodovod,Ústřední plynové,Plynovod,Veřejná kanalizace,"Silnice, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,0,1,"Broker Consulting, a.s.",2245.8,2558,,"120V, 230V",,,2,1,1984,0,,,Internet,,,,,7500,,,,,,,,,,,,,,,,,,,,,,
2447,https://www.sreality.cz/detail/prodej/dum/rodinny/horesovicky-horesovicky-/3389716300,"Hořešovičky, okres Kladno",kladno,"rodinne-domy
",1 280 000 Kč za nemovitost,0020-NP06645,06.10.2022,Kamenná,Před rekonstrukcí,V bloku,Přízemní,1,80 m2,80 m2,,236 m2,,,Ihned,Studna,,,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,0,RE/MAX G8 Reality,2451.5833333333335,2559,,230V,,Klidná část obce,,,,,,,,,,,,,,,,,Rezervováno,,,,,,,,,,,,,,,,,
2448,https://www.sreality.cz/detail/prodej/dum/rodinny/velke-pritocno-velke-pritocno-kozovska/1065027148,"Kožovská, Velké Přítočno",kladno,"rodinne-domy
",5 399 000 Kč za nemovitost,0023-NP06788,15.09.2022,Cihlová,Dobrý,Samostatný,Přízemní,2,201 m2,102 m2,,201 m2,,9 m2,,Místní zdroj,,,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,RE/MAX G8 Reality,1313.2777777777778,2560,,230V,,Okraj obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,https://www.sreality.cz/detail/prodej/dum/rodinny/vrany-lukov-/1504122700,"Vraný - Lukov, okres Kladno",kladno,"rodinne-domy
",11 990 000 Kč za nemovitost,VG82655,21.10.2022,Smíšená,Po rekonstrukci,Samostatný,Patrový,,,227 m2,,1010 m2,,1,,Místní zdroj,,,Septik,"Dálnice, Silnice, Autobus",,Třída C - Úsporná č. 148/2007 Sb. podle vyhlášky,,Částečně,OAK Group,2656.181818181818,2561,+ provize RK,,"93,0 kWh/m^2 za rok",Klidná část obce,,,2020,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
